Date,Workout Name,Duration,Exercise Name,Set Order,Weight,Reps,Distance,Seconds,Notes,Workout Notes,RPE
2019-12-02 19:06:00,Shoulders,,Upright Rows Cable,1,0.0,0.0,0,0.0,,,
2019-12-02 19:06:00,Shoulders,,Upright Rows Cable,2,0.0,0.0,0,0.0,,,
2019-12-02 19:06:00,Shoulders,,Upright Rows Cable,3,0.0,0.0,0,0.0,,,
2019-12-01 15:21:00,Chest,15m,Bench Press,1,55.0,10.0,0,0.0,,,
2019-12-01 15:21:00,Chest,15m,Bench Press,2,55.0,8.0,0,0.0,,,
2019-12-01 15:21:00,Chest,15m,Bench Press,3,55.0,6.0,0,0.0,,,
2019-12-01 15:21:00,Chest,15m,Bench Press,4,55.0,5.0,0,0.0,,,
2019-12-01 15:21:00,Chest,15m,Bench Press,5,55.0,5.0,0,0.0,,,
2019-12-01 15:21:00,Chest,15m,Cable Crossovers,1,18.0,6.0,0,0.0,,,
2019-12-01 15:21:00,Chest,15m,Cable Crossovers,2,11.0,12.0,0,0.0,,,
2019-12-01 15:21:00,Chest,15m,Cable Crossovers,3,11.0,12.0,0,0.0,,,
2019-12-01 15:21:00,Chest,15m,Cable Crossovers,4,11.0,12.0,0,0.0,,,
2019-12-01 15:21:00,Chest,15m,Cable Crossovers,5,11.0,12.0,0,0.0,,,
2019-12-01 15:21:00,Chest,15m,Triceps Cable Pushdown,1,18.0,12.0,0,0.0,,,
2019-12-01 15:21:00,Chest,15m,Triceps Cable Pushdown,2,18.0,12.0,0,0.0,,,
2019-12-01 15:21:00,Chest,15m,Triceps Cable Pushdown,3,18.0,12.0,0,0.0,,,
2019-12-01 15:21:00,Chest,15m,Triceps Cable Pushdown,4,18.0,10.0,0,0.0,,,
2019-12-01 15:21:00,Chest,15m,Triceps Cable Pushdown,5,18.0,12.0,0,0.0,,,
2019-12-01 15:21:00,Chest,15m,Incline Dumbbell Press,1,18.0,6.0,0,0.0,,,
2019-12-01 15:21:00,Chest,15m,Incline Dumbbell Press,2,18.0,8.0,0,0.0,,,
2019-12-01 15:21:00,Chest,15m,Incline Dumbbell Press,3,18.0,8.0,0,0.0,,,
2019-12-01 15:21:00,Chest,15m,Incline Dumbbell Press,4,18.0,8.0,0,0.0,,,
2019-12-01 15:21:00,Chest,15m,Incline Dumbbell Press,5,18.0,8.0,0,0.0,,,
2019-11-30 16:00:00,Back,,Cable Row,1,45.0,12.0,0,0.0,,,
2019-11-30 16:00:00,Back,,Cable Row,2,45.0,12.0,0,0.0,,,
2019-11-30 16:00:00,Back,,Cable Row,3,45.0,12.0,0,0.0,,,
2019-11-30 16:00:00,Back,,Cable Row,4,45.0,12.0,0,0.0,,,
2019-11-30 16:00:00,Back,,Cable Row,5,45.0,12.0,0,0.0,,,
2019-11-30 16:00:00,Back,,Bicep Curls,1,10.0,12.0,0,0.0,,,
2019-11-30 16:00:00,Back,,Bicep Curls,2,10.0,12.0,0,0.0,,,
2019-11-30 16:00:00,Back,,Bicep Curls,3,10.0,10.0,0,0.0,,,
2019-11-30 16:00:00,Back,,Bicep Curls,4,10.0,10.0,0,0.0,,,
2019-11-30 16:00:00,Back,,Bicep Curls,5,10.0,12.0,0,0.0,,,
2019-11-30 16:00:00,Back,,Pulldowns,1,45.0,12.0,0,0.0,,,
2019-11-30 16:00:00,Back,,Pulldowns,2,45.0,12.0,0,0.0,,,
2019-11-30 16:00:00,Back,,Pulldowns,3,45.0,12.0,0,0.0,,,
2019-11-30 16:00:00,Back,,Pulldowns,4,45.0,12.0,0,0.0,,,
2019-11-30 16:00:00,Back,,Pulldowns,5,45.0,12.0,0,0.0,,,
2019-11-30 16:00:00,Back,,Dumbbell Row,1,14.0,12.0,0,0.0,,,
2019-11-30 16:00:00,Back,,Dumbbell Row,2,14.0,12.0,0,0.0,,,
2019-11-30 16:00:00,Back,,Dumbbell Row,3,14.0,12.0,0,0.0,,,
2019-11-30 16:00:00,Back,,Dumbbell Row,4,14.0,12.0,0,0.0,,,
2019-11-27 20:09:00,Shoulders,,Shoulder Dumbbell Press,1,14.0,10.0,0,0.0,,,
2019-11-27 20:09:00,Shoulders,,Shoulder Dumbbell Press,2,14.0,12.0,0,0.0,,,
2019-11-27 20:09:00,Shoulders,,Shoulder Dumbbell Press,3,14.0,12.0,0,0.0,,,
2019-11-27 20:09:00,Shoulders,,Shoulder Dumbbell Press,4,14.0,12.0,0,0.0,,,
2019-11-27 20:09:00,Shoulders,,Shoulder Dumbbell Press,5,14.0,7.0,0,0.0,,,
2019-11-27 20:09:00,Shoulders,,Shrugs,1,18.0,12.0,0,0.0,,,
2019-11-27 20:09:00,Shoulders,,Shrugs,2,18.0,12.0,0,0.0,,,
2019-11-27 20:09:00,Shoulders,,Shrugs,3,18.0,12.0,0,0.0,,,
2019-11-27 20:09:00,Shoulders,,Shrugs,4,18.0,12.0,0,0.0,,,
2019-11-27 20:09:00,Shoulders,,Shrugs,5,18.0,12.0,0,0.0,,,
2019-11-27 20:09:00,Shoulders,,Dumbbell Lateral Raises,1,8.0,8.0,0,0.0,,,
2019-11-27 20:09:00,Shoulders,,Dumbbell Lateral Raises,2,8.0,8.0,0,0.0,,,
2019-11-27 20:09:00,Shoulders,,Dumbbell Lateral Raises,3,8.0,8.0,0,0.0,,,
2019-11-27 20:09:00,Shoulders,,Dumbbell Lateral Raises,4,8.0,8.0,0,0.0,,,
2019-11-27 20:09:00,Shoulders,,Dumbbell Lateral Raises,5,8.0,8.0,0,0.0,,,
2019-11-27 20:09:00,Shoulders,,Upright Rows Cable,1,20.0,6.0,0,0.0,,,
2019-11-27 20:09:00,Shoulders,,Upright Rows Cable,2,20.0,8.0,0,0.0,,,
2019-11-27 20:09:00,Shoulders,,Upright Rows Cable,3,20.0,5.0,0,0.0,,,
2019-11-26 19:35:00,Chest,1h 10m,Bench Press,1,50.0,12.0,0,0.0,,,
2019-11-26 19:35:00,Chest,1h 10m,Bench Press,2,50.0,8.0,0,0.0,,,
2019-11-26 19:35:00,Chest,1h 10m,Bench Press,3,50.0,6.0,0,0.0,,,
2019-11-26 19:35:00,Chest,1h 10m,Bench Press,4,50.0,8.0,0,0.0,,,
2019-11-26 19:35:00,Chest,1h 10m,Bench Press,5,50.0,5.0,0,0.0,,,
2019-11-26 19:35:00,Chest,1h 10m,Cable Crossovers,1,11.25,4.0,0,0.0,,,
2019-11-26 19:35:00,Chest,1h 10m,Cable Crossovers,2,8.75,6.0,0,0.0,,,
2019-11-26 19:35:00,Chest,1h 10m,Cable Crossovers,3,6.25,12.0,0,0.0,,,
2019-11-26 19:35:00,Chest,1h 10m,Cable Crossovers,4,6.25,12.0,0,0.0,,,
2019-11-26 19:35:00,Chest,1h 10m,Cable Crossovers,5,6.25,12.0,0,0.0,,,
2019-11-26 19:35:00,Chest,1h 10m,Cable Crossovers,6,6.25,11.0,0,0.0,,,
2019-11-26 19:35:00,Chest,1h 10m,Triceps Cable Pushdown,1,18.0,12.0,0,0.0,,,
2019-11-26 19:35:00,Chest,1h 10m,Triceps Cable Pushdown,2,18.0,10.0,0,0.0,,,
2019-11-26 19:35:00,Chest,1h 10m,Triceps Cable Pushdown,3,18.0,10.0,0,0.0,,,
2019-11-26 19:35:00,Chest,1h 10m,Triceps Cable Pushdown,4,18.0,12.0,0,0.0,,,
2019-11-26 19:35:00,Chest,1h 10m,Triceps Cable Pushdown,5,18.0,10.0,0,0.0,,,
2019-11-26 19:35:00,Chest,1h 10m,Incline Dumbbell Press,1,18.0,6.0,0,0.0,,,
2019-11-26 19:35:00,Chest,1h 10m,Incline Dumbbell Press,2,18.0,7.0,0,0.0,,,
2019-11-26 19:35:00,Chest,1h 10m,Incline Dumbbell Press,3,18.0,6.0,0,0.0,,,
2019-11-26 19:35:00,Chest,1h 10m,Incline Dumbbell Press,4,18.0,7.0,0,0.0,,,
2019-11-26 19:35:00,Chest,1h 10m,Incline Dumbbell Press,5,18.0,6.0,0,0.0,,,
2019-11-26 19:35:00,Chest,1h 10m,Machine Chest Press,1,40.0,12.0,0,0.0,,,
2019-11-26 19:35:00,Chest,1h 10m,Machine Chest Press,2,40.0,10.0,0,0.0,,,
2019-11-26 19:35:00,Chest,1h 10m,Machine Chest Press,3,40.0,10.0,0,0.0,,,
2019-11-26 19:35:00,Chest,1h 10m,Machine Chest Press,4,40.0,8.0,0,0.0,,,
2019-11-26 19:35:00,Chest,1h 10m,Machine Chest Press,5,40.0,8.0,0,0.0,,,
2019-11-25 19:17:00,Back,,Pulldowns,1,38.0,12.0,0,0.0,,,
2019-11-25 19:17:00,Back,,Pulldowns,2,38.0,12.0,0,0.0,,,
2019-11-25 19:17:00,Back,,Pulldowns,3,38.0,12.0,0,0.0,,,
2019-11-25 19:17:00,Back,,Pulldowns,4,38.0,12.0,0,0.0,,,
2019-11-25 19:17:00,Back,,Pulldowns,5,38.0,12.0,0,0.0,,,
2019-11-25 19:17:00,Back,,Cable Row,1,38.0,12.0,0,0.0,,,
2019-11-25 19:17:00,Back,,Cable Row,2,38.0,12.0,0,0.0,,,
2019-11-25 19:17:00,Back,,Cable Row,3,38.0,12.0,0,0.0,,,
2019-11-25 19:17:00,Back,,Cable Row,4,38.0,12.0,0,0.0,,,
2019-11-25 19:17:00,Back,,Cable Row,5,38.0,12.0,0,0.0,,,
2019-11-25 19:17:00,Back,,Bicep Curl Machine,1,20.0,12.0,0,0.0,,,
2019-11-25 19:17:00,Back,,Bicep Curl Machine,2,20.0,12.0,0,0.0,,,
2019-11-25 19:17:00,Back,,Bicep Curl Machine,3,20.0,10.0,0,0.0,,,
2019-11-25 19:17:00,Back,,Bicep Curl Machine,4,20.0,10.0,0,0.0,,,
2019-11-25 19:17:00,Back,,Bicep Curl Machine,5,20.0,10.0,0,0.0,,,
2019-11-25 19:17:00,Back,,Dumbbell Row,1,14.0,12.0,0,0.0,,,
2019-11-25 19:17:00,Back,,Dumbbell Row,2,14.0,12.0,0,0.0,,,
2019-11-25 19:17:00,Back,,Dumbbell Row,3,14.0,10.0,0,0.0,,,
2019-11-25 19:17:00,Back,,Dumbbell Row,4,14.0,10.0,0,0.0,,,
2019-11-25 19:17:00,Back,,Dumbbell Row,5,14.0,12.0,0,0.0,,,
2019-11-24 18:31:00,Shoulders,,Shoulder Dumbbell Press,1,14.0,11.0,0,0.0,,,
2019-11-24 18:31:00,Shoulders,,Shoulder Dumbbell Press,2,14.0,10.0,0,0.0,,,
2019-11-24 18:31:00,Shoulders,,Shoulder Dumbbell Press,3,14.0,10.0,0,0.0,,,
2019-11-24 18:31:00,Shoulders,,Shoulder Dumbbell Press,4,14.0,10.0,0,0.0,,,
2019-11-24 18:31:00,Shoulders,,Shoulder Dumbbell Press,5,14.0,9.0,0,0.0,,,
2019-11-24 18:31:00,Shoulders,,Shrugs,1,18.0,11.0,0,0.0,,,
2019-11-24 18:31:00,Shoulders,,Shrugs,2,18.0,12.0,0,0.0,,,
2019-11-24 18:31:00,Shoulders,,Shrugs,3,18.0,10.0,0,0.0,,,
2019-11-24 18:31:00,Shoulders,,Shrugs,4,18.0,10.0,0,0.0,,,
2019-11-24 18:31:00,Shoulders,,Shrugs,5,18.0,10.0,0,0.0,,,
2019-11-24 18:31:00,Shoulders,,Dumbbell Lateral Raises,1,8.0,7.0,0,0.0,,,
2019-11-24 18:31:00,Shoulders,,Dumbbell Lateral Raises,2,8.0,8.0,0,0.0,,,
2019-11-24 18:31:00,Shoulders,,Dumbbell Lateral Raises,3,8.0,8.0,0,0.0,,,
2019-11-24 18:31:00,Shoulders,,Dumbbell Lateral Raises,4,8.0,10.0,0,0.0,,,
2019-11-24 18:31:00,Shoulders,,Dumbbell Lateral Raises,5,8.0,8.0,0,0.0,,,
2019-11-24 18:31:00,Shoulders,,Upright Rows Cable,1,20.0,5.0,0,0.0,,,
2019-11-24 18:31:00,Shoulders,,Upright Rows Cable,2,20.0,8.0,0,0.0,,,
2019-11-24 18:31:00,Shoulders,,Upright Rows Cable,3,0.0,7.0,0,0.0,,,
2019-11-24 18:31:00,Shoulders,,Upright Rows Cable,4,0.0,7.0,0,0.0,,,
2019-11-24 18:31:00,Shoulders,,Upright Rows Cable,5,0.0,0.0,0,0.0,,,
2019-11-24 18:31:00,Shoulders,,Shoulder Press Machine,1,0.0,0.0,0,0.0,,,
2019-11-24 18:31:00,Shoulders,,Shoulder Press Machine,2,0.0,0.0,0,0.0,,,
2019-11-24 18:31:00,Shoulders,,Shoulder Press Machine,3,0.0,0.0,0,0.0,,,
2019-11-24 18:31:00,Shoulders,,Shoulder Press Machine,4,0.0,0.0,0,0.0,,,
2019-11-23 15:33:00,Chest,53m,Bench Press,1,50.0,10.0,0,0.0,,,
2019-11-23 15:33:00,Chest,53m,Bench Press,2,50.0,6.0,0,0.0,,,
2019-11-23 15:33:00,Chest,53m,Bench Press,3,50.0,6.0,0,0.0,,,
2019-11-23 15:33:00,Chest,53m,Bench Press,4,50.0,6.0,0,0.0,,,
2019-11-23 15:33:00,Chest,53m,Bench Press,5,50.0,5.0,0,0.0,,,
2019-11-23 15:33:00,Chest,53m,Cable Crossovers,1,11.0,9.0,0,0.0,,,
2019-11-23 15:33:00,Chest,53m,Cable Crossovers,2,11.0,10.0,0,0.0,,,
2019-11-23 15:33:00,Chest,53m,Cable Crossovers,3,11.0,12.0,0,0.0,,,
2019-11-23 15:33:00,Chest,53m,Cable Crossovers,4,11.0,10.0,0,0.0,,,
2019-11-23 15:33:00,Chest,53m,Cable Crossovers,5,11.0,10.0,0,0.0,,,
2019-11-23 15:33:00,Chest,53m,Triceps Cable Pushdown,1,18.0,12.0,0,0.0,,,
2019-11-23 15:33:00,Chest,53m,Triceps Cable Pushdown,2,18.0,8.0,0,0.0,,,
2019-11-23 15:33:00,Chest,53m,Triceps Cable Pushdown,3,18.0,8.0,0,0.0,,,
2019-11-23 15:33:00,Chest,53m,Triceps Cable Pushdown,4,18.0,8.0,0,0.0,,,
2019-11-23 15:33:00,Chest,53m,Triceps Cable Pushdown,5,18.0,8.0,0,0.0,,,
2019-11-23 15:33:00,Chest,53m,Incline Dumbbell Press,1,20.0,5.0,0,0.0,,,
2019-11-23 15:33:00,Chest,53m,Incline Dumbbell Press,2,18.0,6.0,0,0.0,,,
2019-11-23 15:33:00,Chest,53m,Incline Dumbbell Press,3,18.0,6.0,0,0.0,,,
2019-11-23 15:33:00,Chest,53m,Incline Dumbbell Press,4,10.0,6.0,0,0.0,,,
2019-11-23 15:33:00,Chest,53m,Machine Chest Press,1,40.0,10.0,0,0.0,,,
2019-11-23 15:33:00,Chest,53m,Machine Chest Press,2,35.0,8.0,0,0.0,,,
2019-11-23 15:33:00,Chest,53m,Machine Chest Press,3,35.0,8.0,0,0.0,,,
2019-11-23 15:33:00,Chest,53m,Machine Chest Press,4,40.0,8.0,0,0.0,,,
2019-11-20 18:19:00,Back,1h 7m,Cable Row,1,32.0,12.0,0,0.0,,,
2019-11-20 18:19:00,Back,1h 7m,Cable Row,2,38.0,12.0,0,0.0,,,
2019-11-20 18:19:00,Back,1h 7m,Cable Row,3,38.0,12.0,0,0.0,,,
2019-11-20 18:19:00,Back,1h 7m,Cable Row,4,38.0,12.0,0,0.0,,,
2019-11-20 18:19:00,Back,1h 7m,Cable Row,5,38.0,6.0,0,0.0,,,
2019-11-20 18:19:00,Back,1h 7m,Cable Row,6,32.0,6.0,0,0.0,,,
2019-11-20 18:19:00,Back,1h 7m,Dumbbell Row,1,14.0,8.0,0,0.0,,,
2019-11-20 18:19:00,Back,1h 7m,Dumbbell Row,2,14.0,8.0,0,0.0,,,
2019-11-20 18:19:00,Back,1h 7m,Dumbbell Row,3,14.0,8.0,0,0.0,,,
2019-11-20 18:19:00,Back,1h 7m,Dumbbell Row,4,14.0,8.0,0,0.0,,,
2019-11-20 18:19:00,Back,1h 7m,Dumbbell Row,5,14.0,8.0,0,0.0,,,
2019-11-20 18:19:00,Back,1h 7m,Upper Back Row Machine,1,35.0,12.0,0,0.0,,,
2019-11-20 18:19:00,Back,1h 7m,Upper Back Row Machine,2,35.0,8.0,0,0.0,,,
2019-11-20 18:19:00,Back,1h 7m,Upper Back Row Machine,3,35.0,8.0,0,0.0,,,
2019-11-20 18:19:00,Back,1h 7m,Upper Back Row Machine,4,30.0,8.0,0,0.0,,,
2019-11-20 18:19:00,Back,1h 7m,Upper Back Row Machine,5,30.0,9.0,0,0.0,,,
2019-11-20 18:19:00,Back,1h 7m,Back Pulldown Machine,1,40.0,12.0,0,0.0,,,
2019-11-20 18:19:00,Back,1h 7m,Back Pulldown Machine,2,40.0,12.0,0,0.0,,,
2019-11-20 18:19:00,Back,1h 7m,Back Pulldown Machine,3,40.0,10.0,0,0.0,,,
2019-11-20 18:19:00,Back,1h 7m,Pulldowns,1,32.0,12.0,0,0.0,,,
2019-11-20 18:19:00,Back,1h 7m,Pulldowns,2,32.0,10.0,0,0.0,,,
2019-11-20 18:19:00,Back,1h 7m,Pulldowns,3,32.0,10.0,0,0.0,,,
2019-11-20 18:19:00,Back,1h 7m,Pulldowns,4,32.0,10.0,0,0.0,,,
2019-11-20 18:19:00,Back,1h 7m,Bicep Curl Machine,1,8.0,8.0,0,0.0,,,
2019-11-20 18:19:00,Back,1h 7m,Bicep Curl Machine,2,8.0,8.0,0,0.0,,,
2019-11-20 18:19:00,Back,1h 7m,Bicep Curl Machine,3,8.0,8.0,0,0.0,,,
2019-11-20 18:19:00,Back,1h 7m,Bicep Curl Machine,4,8.0,8.0,0,0.0,,,
2019-11-19 19:06:00,Shoulders,1h 4m,Shoulder Dumbbell Press,1,18.0,5.0,0,0.0,,,
2019-11-19 19:06:00,Shoulders,1h 4m,Shoulder Dumbbell Press,2,12.0,5.0,0,0.0,,,
2019-11-19 19:06:00,Shoulders,1h 4m,Shoulder Dumbbell Press,3,18.0,4.0,0,0.0,,,
2019-11-19 19:06:00,Shoulders,1h 4m,Shoulder Dumbbell Press,4,12.0,4.0,0,0.0,,,
2019-11-19 19:06:00,Shoulders,1h 4m,Shoulder Dumbbell Press,5,10.0,8.0,0,0.0,,,
2019-11-19 19:06:00,Shoulders,1h 4m,Shoulder Dumbbell Press,6,7.0,6.0,0,0.0,,,
2019-11-19 19:06:00,Shoulders,1h 4m,Shoulder Dumbbell Press,7,10.0,9.0,0,0.0,,,
2019-11-19 19:06:00,Shoulders,1h 4m,Shoulder Dumbbell Press,8,7.0,7.0,0,0.0,,,
2019-11-19 19:06:00,Shoulders,1h 4m,Shoulder Dumbbell Press,9,18.0,9.0,0,0.0,,,
2019-11-19 19:06:00,Shoulders,1h 4m,Shrugs,1,18.0,12.0,0,0.0,,,
2019-11-19 19:06:00,Shoulders,1h 4m,Shrugs,2,18.0,12.0,0,0.0,,,
2019-11-19 19:06:00,Shoulders,1h 4m,Shrugs,3,18.0,10.0,0,0.0,,,
2019-11-19 19:06:00,Shoulders,1h 4m,Shrugs,4,18.0,12.0,0,0.0,,,
2019-11-19 19:06:00,Shoulders,1h 4m,Shrugs,5,18.0,10.0,0,0.0,,,
2019-11-19 19:06:00,Shoulders,1h 4m,Dumbbell Lateral Raises,1,10.0,6.0,0,0.0,,,
2019-11-19 19:06:00,Shoulders,1h 4m,Dumbbell Lateral Raises,2,7.0,2.0,0,0.0,,,
2019-11-19 19:06:00,Shoulders,1h 4m,Dumbbell Lateral Raises,3,7.0,8.0,0,0.0,,,
2019-11-19 19:06:00,Shoulders,1h 4m,Dumbbell Lateral Raises,4,7.0,4.0,0,0.0,,,
2019-11-19 19:06:00,Shoulders,1h 4m,Shoulder Press Machine,1,25.0,12.0,0,0.0,,,
2019-11-19 19:06:00,Shoulders,1h 4m,Shoulder Press Machine,2,20.0,8.0,0,0.0,,,
2019-11-19 19:06:00,Shoulders,1h 4m,Shoulder Press Machine,3,20.0,7.0,0,0.0,,,
2019-11-19 19:06:00,Shoulders,1h 4m,Shoulder Press Machine,4,20.0,10.0,0,0.0,,,
2019-11-19 19:06:00,Shoulders,1h 4m,Upright Rows Cable,1,20.0,8.0,0,0.0,,,
2019-11-19 19:06:00,Shoulders,1h 4m,Upright Rows Cable,2,20.0,8.0,0,0.0,,,
2019-11-19 19:06:00,Shoulders,1h 4m,Upright Rows Cable,3,20.0,8.0,0,0.0,,,
2019-11-19 19:06:00,Shoulders,1h 4m,Upright Rows Cable,4,20.0,7.0,0,0.0,,,
2019-11-19 19:06:00,Shoulders,1h 4m,Upright Rows Cable,5,20.0,7.0,0,0.0,,,
2019-11-18 20:53:00,Chest,,Bench Press,1,40.0,15.0,0,0.0,,,
2019-11-18 20:53:00,Chest,,Bench Press,2,40.0,12.0,0,0.0,,,
2019-11-18 20:53:00,Chest,,Bench Press,3,40.0,8.0,0,0.0,,,
2019-11-18 20:53:00,Chest,,Bench Press,4,40.0,8.0,0,0.0,,,
2019-11-18 20:53:00,Chest,,Bench Press,5,40.0,7.0,0,0.0,,,
2019-11-18 20:53:00,Chest,,Incline Dumbbell Press,1,18.0,5.0,0,0.0,,,
2019-11-18 20:53:00,Chest,,Incline Dumbbell Press,2,16.0,5.0,0,0.0,,,
2019-11-18 20:53:00,Chest,,Incline Dumbbell Press,3,18.0,4.0,0,0.0,,,
2019-11-18 20:53:00,Chest,,Incline Dumbbell Press,4,16.0,1.0,0,0.0,,,
2019-11-18 20:53:00,Chest,,Incline Dumbbell Press,5,0.0,0.0,0,0.0,,,
2019-11-18 20:53:00,Chest,,Incline Dumbbell Press,6,16.0,5.0,0,0.0,,,
2019-11-18 20:53:00,Chest,,Machine Chest Press,1,35.0,10.0,0,0.0,,,
2019-11-18 20:53:00,Chest,,Machine Chest Press,2,35.0,12.0,0,0.0,,,
2019-11-18 20:53:00,Chest,,Machine Chest Press,3,35.0,12.0,0,0.0,,,
2019-11-18 20:53:00,Chest,,Machine Chest Press,4,40.0,12.0,0,0.0,,,
2019-11-18 20:53:00,Chest,,Machine Chest Press,5,40.0,12.0,0,0.0,,,
2019-11-18 20:53:00,Chest,,Cable Crossovers,1,0.0,0.0,0,0.0,,,
2019-11-18 20:53:00,Chest,,Cable Crossovers,2,0.0,0.0,0,0.0,,,
2019-11-18 20:53:00,Chest,,Cable Crossovers,3,0.0,0.0,0,0.0,,,
2019-11-18 20:53:00,Chest,,Cable Crossovers,4,0.0,0.0,0,0.0,,,
2019-11-18 20:53:00,Chest,,Cable Crossovers,5,0.0,0.0,0,0.0,,,
2019-11-10 18:47:00,Chest,,Incline Dumbbell Press,1,18.0,12.0,0,0.0,,,
2019-11-10 18:47:00,Chest,,Incline Dumbbell Press,2,18.0,12.0,0,0.0,,,
2019-11-10 18:47:00,Chest,,Incline Dumbbell Press,3,18.0,12.0,0,0.0,,,
2019-11-10 18:47:00,Chest,,Incline Dumbbell Press,4,18.0,7.0,0,0.0,,,
2019-11-10 18:47:00,Chest,,Incline Dumbbell Press,5,18.0,6.0,0,0.0,Incline,,
2019-11-10 18:47:00,Chest,,Bench Press,1,20.0,10.0,0,0.0,,,
2019-11-10 18:47:00,Chest,,Bench Press,2,40.0,10.0,0,0.0,,,
2019-11-10 18:47:00,Chest,,Bench Press,3,40.0,8.0,0,0.0,,,
2019-11-10 18:47:00,Chest,,Bench Press,4,40.0,10.0,0,0.0,,,
2019-11-10 18:47:00,Chest,,Bench Press,5,40.0,6.0,0,0.0,,,
2019-11-10 18:47:00,Chest,,Machine Chest Press,1,35.0,12.0,0,0.0,,,
2019-11-10 18:47:00,Chest,,Machine Chest Press,2,35.0,12.0,0,0.0,,,
2019-11-10 18:47:00,Chest,,Machine Chest Press,3,35.0,12.0,0,0.0,,,
2019-11-10 18:47:00,Chest,,Machine Chest Press,4,0.0,0.0,0,0.0,,,
2019-11-10 18:47:00,Chest,,Machine Chest Press,5,0.0,0.0,0,0.0,,,
2019-11-10 18:47:00,Chest,,Cable Crossovers,1,6.25,12.0,0,0.0,Immediately below 6,,
2019-11-10 18:47:00,Chest,,Cable Crossovers,2,6.25,12.0,0,0.0,Immediately below 6,,
2019-11-10 18:47:00,Chest,,Cable Crossovers,3,6.25,12.0,0,0.0,Immediately below 6,,
2019-11-10 18:47:00,Chest,,Cable Crossovers,4,6.25,12.0,0,0.0,Immediately below 6,,
2019-11-10 18:47:00,Chest,,Cable Crossovers,5,6.25,12.0,0,0.0,Immediately below 6,,
2019-11-03 11:17:00,Chest,54m,Incline Dumbbell Press,1,16.0,12.0,0,0.0,Incline,,
2019-11-03 11:17:00,Chest,54m,Incline Dumbbell Press,2,16.0,12.0,0,0.0,Incline,,
2019-11-03 11:17:00,Chest,54m,Incline Dumbbell Press,3,16.0,8.0,0,0.0,Incline,,
2019-11-03 11:17:00,Chest,54m,Incline Dumbbell Press,4,16.0,7.0,0,0.0,Incline,,
2019-11-03 11:17:00,Chest,54m,Bench Press,1,20.0,10.0,0,0.0,,,
2019-11-03 11:17:00,Chest,54m,Bench Press,2,40.0,6.0,0,0.0,,,
2019-11-03 11:17:00,Chest,54m,Bench Press,3,40.0,8.0,0,0.0,,,
2019-11-03 11:17:00,Chest,54m,Bench Press,4,40.0,7.0,0,0.0,,,
2019-11-03 11:17:00,Chest,54m,Bench Press,5,40.0,7.0,0,0.0,,,
2019-11-03 11:17:00,Chest,54m,Dumbbell Press,1,16.0,7.0,0,0.0,,,
2019-11-03 11:17:00,Chest,54m,Dumbbell Press,2,16.0,7.0,0,0.0,,,
2019-11-03 11:17:00,Chest,54m,Dumbbell Press,3,16.0,7.0,0,0.0,,,
2019-11-03 11:17:00,Chest,54m,Dumbbell Press,4,16.0,6.0,0,0.0,,,
2019-11-03 11:17:00,Chest,54m,Dumbbell Press,5,16.0,7.0,0,0.0,,,
2019-11-03 11:17:00,Chest,54m,Cable Crossovers,1,3.75,8.0,0,0.0,,,
2019-11-03 11:17:00,Chest,54m,Cable Crossovers,2,3.75,8.0,0,0.0,,,
2019-11-03 11:17:00,Chest,54m,Cable Crossovers,3,3.75,8.0,0,0.0,,,
2019-11-03 11:17:00,Chest,54m,Cable Crossovers,4,3.75,8.0,0,0.0,,,
2019-11-03 11:17:00,Chest,54m,Cable Crossovers,5,6.25,7.0,0,0.0,,,
