Workout Start,Workout End,Exercise,Weight,Reps,Notes,Kcal,Distance,Duration,Category,Name,Bodyweight
2020-02-09 20:02,,"Cable Row",59,12,"",,,,Back,"Back",
2020-02-09 20:02,,"Bicep Curls",10,12,"",,,,Biceps,"Back",
2020-02-09 20:02,,"Bicep Curls",10,12,"",,,,Biceps,"Back",
2020-02-09 20:02,,"Bicep Curls",10,12,"",,,,Biceps,"Back",
2020-02-09 20:02,,"Bicep Curls",10,12,"",,,,Biceps,"Back",
2020-02-09 20:02,,"Bicep Curls",10,12,"",,,,Biceps,"Back",
2020-02-09 20:02,,"Dumbbell Row",18,12,"",,,,Back,"Back",
2020-02-09 20:02,,"Dumbbell Row",18,12,"",,,,Back,"Back",
2020-02-09 20:02,,"Dumbbell Row",18,12,"",,,,Back,"Back",
2020-02-09 20:02,,"Dumbbell Row",18,12,"",,,,Back,"Back",
2020-02-09 20:02,,"Dumbbell Row",18,,"Y",,,,Back,"Back",
2020-02-09 20:02,,"Cable Curl",,,"",,,,Biceps,"Back",
2020-02-09 20:02,,"Cable Curl",,,"",,,,Biceps,"Back",
2020-02-09 20:02,,"Cable Curl",,,"",,,,Biceps,"Back",
2020-02-09 20:02,,"Cable Curl",,,"",,,,Biceps,"Back",
2020-02-09 20:02,,"Cable Curl",,,"",,,,Biceps,"Back",
2020-02-08 20:49,,"Shoulder Dumbbell Press",20,10,"",,,,Shoulders,"Shoulders",
2020-02-08 20:49,,"Shoulder Dumbbell Press",20,8,"",,,,Shoulders,"Shoulders",
2020-02-08 20:49,,"Shoulder Dumbbell Press",20,8,"",,,,Shoulders,"Shoulders",
2020-02-08 20:49,,"Shoulder Dumbbell Press",20,7,"",,,,Shoulders,"Shoulders",
2020-02-08 20:49,,"Shoulder Dumbbell Press",20,7,"",,,,Shoulders,"Shoulders",
2020-02-08 20:49,,"Dumbbell Lateral Raises",10,12," ",,,,Shoulders,"Shoulders",
2020-02-08 20:49,,"Dumbbell Lateral Raises",10,12,"",,,,Shoulders,"Shoulders",
2020-02-08 20:49,,"Dumbbell Lateral Raises",10,12,"",,,,Shoulders,"Shoulders",
2020-02-08 20:49,,"Dumbbell Lateral Raises",10,12,"",,,,Shoulders,"Shoulders",
2020-02-08 20:49,,"Dumbbell Lateral Raises",10,12,"",,,,Shoulders,"Shoulders",
2020-02-08 20:49,,"Shrugs",20,12,"",,,,Shoulders,"Shoulders",
2020-02-08 20:49,,"Shrugs",22,12,"",,,,Shoulders,"Shoulders",
2020-02-08 20:49,,"Shrugs",22,12,"",,,,Shoulders,"Shoulders",
2020-02-08 20:49,,"Shrugs",22,12,"",,,,Shoulders,"Shoulders",
2020-02-08 20:49,,"Shrugs",24,12,"",,,,Shoulders,"Shoulders",
2020-02-08 20:49,,"Single Cable Lateral Raise",5.5,12,"",,,,Shoulders,"Shoulders",
2020-02-08 20:49,,"Single Cable Lateral Raise",5.5,12,"",,,,Shoulders,"Shoulders",
2020-02-08 20:49,,"Single Cable Lateral Raise",5.5,12,"",,,,Shoulders,"Shoulders",
2020-02-08 20:49,,"Single Cable Lateral Raise",5.5,12,"",,,,Shoulders,"Shoulders",
2020-02-08 20:49,,"Single Cable Lateral Raise",5.2,12,"",,,,Shoulders,"Shoulders",
2020-02-08 20:49,,"Upright Rows Cable",45,12,"",,,,Shoulders,"Shoulders",
2020-02-08 20:49,,"Upright Rows Cable",45,12,"",,,,Shoulders,"Shoulders",
2020-02-08 20:49,,"Upright Rows Cable",45,12,"",,,,Shoulders,"Shoulders",
2020-02-08 20:49,,"Upright Rows Cable",45,12,"",,,,Shoulders,"Shoulders",
2020-02-08 20:49,,"Upright Rows Cable",45,12,"",,,,Shoulders,"Shoulders",
2020-02-07 17:07,,"Bench Press",60,8,"",,,,Chest,"Chest",
2020-02-07 17:07,,"Bench Press",60,6,"",,,,Chest,"Chest",
2020-02-07 17:07,,"Bench Press",60,6,"",,,,Chest,"Chest",
2020-02-07 17:07,,"Bench Press",60,5,"",,,,Chest,"Chest",
2020-02-07 17:07,,"Bench Press",60,5,"",,,,Chest,"Chest",
2020-02-07 17:07,,"Incline Dumbbell Press",20,10,"",,,,Chest,"Chest",
2020-02-07 17:07,,"Incline Dumbbell Press",20,12,"",,,,Chest,"Chest",
2020-02-07 17:07,,"Incline Dumbbell Press",20,12,"",,,,Chest,"Chest",
2020-02-07 17:07,,"Incline Dumbbell Press",20,12,"",,,,Chest,"Chest",
2020-02-07 17:07,,"Incline Dumbbell Press",20,10,"",,,,Chest,"Chest",
2020-02-07 17:07,,"Triceps Cable Pushdown",18,12,"",,,,Triceps,"Chest",
2020-02-07 17:07,,"Triceps Cable Pushdown",18,12,"",,,,Triceps,"Chest",
2020-02-07 17:07,,"Triceps Cable Pushdown",18,12,"",,,,Triceps,"Chest",
2020-02-07 17:07,,"Triceps Cable Pushdown",18,12,"",,,,Triceps,"Chest",
2020-02-07 17:07,,"Triceps Cable Pushdown",18,12,"",,,,Triceps,"Chest",
2020-02-07 17:07,,"Cable Crossovers",18,12,"",,,,Chest,"Chest",
2020-02-07 17:07,,"Cable Crossovers",18,12,"",,,,Chest,"Chest",
2020-02-07 17:07,,"Cable Crossovers",18,12,"",,,,Chest,"Chest",
2020-02-07 17:07,,"Cable Crossovers",18,12,"",,,,Chest,"Chest",
2020-02-07 17:07,,"Cable Crossovers",18,,"",,,,Chest,"Chest",
2020-02-07 17:07,,"Cable Crossovers",,,"",,,,Chest,"Chest",
2020-02-06 16:48,,"Pulldowns",59,12,"",,,,Back,"Back",
2020-02-06 16:48,,"Pulldowns",59,12,"",,,,Back,"Back",
2020-02-06 16:48,,"Pulldowns",59,12,"",,,,Back,"Back",
2020-02-06 16:48,,"Pulldowns",59,12,"",,,,Back,"Back",
2020-02-06 16:48,,"Pulldowns",59,12,"",,,,Back,"Back",
2020-02-06 16:48,,"Cable Row",59,12,"",,,,Back,"Back",
2020-02-06 16:48,,"Cable Row",59,12,"",,,,Back,"Back",
2020-02-06 16:48,,"Cable Row",59,12,"",,,,Back,"Back",
2020-02-06 16:48,,"Cable Row",59,12,"",,,,Back,"Back",
2020-02-06 16:48,,"Cable Row",59,12,"",,,,Back,"Back",
2020-02-06 16:48,,"Bicep Curls",10,12,"",,,,Biceps,"Back",
2020-02-06 16:48,,"Bicep Curls",10,12,"",,,,Biceps,"Back",
2020-02-06 16:48,,"Bicep Curls",10,12,"",,,,Biceps,"Back",
2020-02-06 16:48,,"Bicep Curls",10,12,"",,,,Biceps,"Back",
2020-02-06 16:48,,"Bicep Curls",10,12,"",,,,Biceps,"Back",
2020-02-06 16:48,,"Dumbbell Row",18,12,"",,,,Back,"Back",
2020-02-06 16:48,,"Dumbbell Row",18,12,"",,,,Back,"Back",
2020-02-06 16:48,,"Dumbbell Row",18,12,"",,,,Back,"Back",
2020-02-06 16:48,,"Dumbbell Row",18,12,"",,,,Back,"Back",
2020-02-06 16:48,,"Dumbbell Row",18,12,"",,,,Back,"Back",
2020-02-06 16:48,,"Cable Curl",18,10,"",,,,Biceps,"Back",
2020-02-06 16:48,,"Cable Curl",18,12,"",,,,Biceps,"Back",
2020-02-06 16:48,,"Cable Curl",18,12,"",,,,Biceps,"Back",
2020-02-06 16:48,,"Cable Curl",18,10,"",,,,Biceps,"Back",
2020-02-06 16:48,,"Cable Curl",11,10,"",,,,Biceps,"Back",
2020-02-05 16:32,,"Shoulder Dumbbell Press",20,12,"",,,,Shoulders,"Shoulders",
2020-02-05 16:32,,"Shoulder Dumbbell Press",20,8,"",,,,Shoulders,"Shoulders",
2020-02-05 16:32,,"Shoulder Dumbbell Press",18,10,"",,,,Shoulders,"Shoulders",
2020-02-05 16:32,,"Shoulder Dumbbell Press",18,10,"",,,,Shoulders,"Shoulders",
2020-02-05 16:32,,"Shoulder Dumbbell Press",18,8,"",,,,Shoulders,"Shoulders",
2020-02-05 16:32,,"Dumbbell Lateral Raises",10,12,"",,,,Shoulders,"Shoulders",
2020-02-05 16:32,,"Dumbbell Lateral Raises",10,12,"",,,,Shoulders,"Shoulders",
2020-02-05 16:32,,"Dumbbell Lateral Raises",10,12,"",,,,Shoulders,"Shoulders",
2020-02-05 16:32,,"Dumbbell Lateral Raises",10,12,"",,,,Shoulders,"Shoulders",
2020-02-05 16:32,,"Dumbbell Lateral Raises",10,12,"",,,,Shoulders,"Shoulders",
2020-02-05 16:32,,"Shrugs",22,12,"",,,,Shoulders,"Shoulders",
2020-02-05 16:32,,"Shrugs",22,12,"",,,,Shoulders,"Shoulders",
2020-02-05 16:32,,"Shrugs",22,12,"",,,,Shoulders,"Shoulders",
2020-02-05 16:32,,"Shrugs",22,12,"",,,,Shoulders,"Shoulders",
2020-02-05 16:32,,"Shrugs",22,12,"",,,,Shoulders,"Shoulders",
2020-02-05 16:32,,"Upright Rows Cable",45,12,"",,,,Shoulders,"Shoulders",
2020-02-05 16:32,,"Upright Rows Cable",45,12,"",,,,Shoulders,"Shoulders",
2020-02-05 16:32,,"Upright Rows Cable",45,12,"",,,,Shoulders,"Shoulders",
2020-02-05 16:32,,"Upright Rows Cable",45,12,"",,,,Shoulders,"Shoulders",
2020-02-05 16:32,,"Upright Rows Cable",45,12,"",,,,Shoulders,"Shoulders",
2020-02-05 16:32,,"Single Cable Lateral Raise",5.5,12,"",,,,Shoulders,"Shoulders",
2020-02-05 16:32,,"Single Cable Lateral Raise",5.5,12,"",,,,Shoulders,"Shoulders",
2020-02-05 16:32,,"Single Cable Lateral Raise",5.5,12,"",,,,Shoulders,"Shoulders",
2020-02-05 16:32,,"Single Cable Lateral Raise",5.5,12,"",,,,Shoulders,"Shoulders",
2020-02-05 16:32,,"Single Cable Lateral Raise",11,8,"",,,,Shoulders,"Shoulders",
2020-02-04 16:40,,"Bench Press",60,8,"",,,,Chest,"Chest",
2020-02-04 16:40,,"Bench Press",60,8,"",,,,Chest,"Chest",
2020-02-04 16:40,,"Bench Press",60,7,"",,,,Chest,"Chest",
2020-02-04 16:40,,"Bench Press",60,5,"",,,,Chest,"Chest",
2020-02-04 16:40,,"Bench Press",60,5,"",,,,Chest,"Chest",
2020-02-04 16:40,,"Cable Crossovers",18,12,"",,,,Chest,"Chest",
2020-02-04 16:40,,"Cable Crossovers",18,12,"",,,,Chest,"Chest",
2020-02-04 16:40,,"Cable Crossovers",18,12,"",,,,Chest,"Chest",
2020-02-04 16:40,,"Cable Crossovers",18,12,"",,,,Chest,"Chest",
2020-02-04 16:40,,"Cable Crossovers",10,12,"",,,,Chest,"Chest",
2020-02-04 16:40,,"Triceps Cable Pushdown",18,12,"",,,,Triceps,"Chest",
2020-02-04 16:40,,"Triceps Cable Pushdown",18,12,"",,,,Triceps,"Chest",
2020-02-04 16:40,,"Triceps Cable Pushdown",18,12,"",,,,Triceps,"Chest",
2020-02-04 16:40,,"Triceps Cable Pushdown",18,12,"",,,,Triceps,"Chest",
2020-02-04 16:40,,"Triceps Cable Pushdown",18,12,"",,,,Triceps,"Chest",
2020-02-04 16:40,,"Incline Dumbbell Press",20,12,"",,,,Chest,"Chest",
2020-02-04 16:40,,"Incline Dumbbell Press",20,12,"",,,,Chest,"Chest",
2020-02-04 16:40,,"Incline Dumbbell Press",20,12,"",,,,Chest,"Chest",
2020-02-04 16:40,,"Incline Dumbbell Press",20,12,"",,,,Chest,"Chest",
2020-02-04 16:40,,"Incline Dumbbell Press",20,,"",,,,Chest,"Chest",
2020-02-03 11:15,,"Pulldowns",59,12,"",,,,Back,"Back",
2020-02-03 11:15,,"Pulldowns",59,12,"",,,,Back,"Back",
2020-02-03 11:15,,"Pulldowns",59,12,"",,,,Back,"Back",
2020-02-03 11:15,,"Pulldowns",59,12,"",,,,Back,"Back",
2020-02-03 11:15,,"Pulldowns",59,12,"",,,,Back,"Back",
2020-02-03 11:15,,"Bicep Curls",10,12,"",,,,Biceps,"Back",
2020-02-03 11:15,,"Bicep Curls",10,12,"",,,,Biceps,"Back",
2020-02-03 11:15,,"Bicep Curls",10,12,"",,,,Biceps,"Back",
2020-02-03 11:15,,"Bicep Curls",10,12,"",,,,Biceps,"Back",
2020-02-03 11:15,,"Bicep Curls",10,12,"",,,,Biceps,"Back",
2020-02-03 11:15,,"Cable Row",59,12,"",,,,Back,"Back",
2020-02-03 11:15,,"Cable Row",59,12,"",,,,Back,"Back",
2020-02-03 11:15,,"Cable Row",59,12,"",,,,Back,"Back",
2020-02-03 11:15,,"Cable Row",59,12,"",,,,Back,"Back",
2020-02-03 11:15,,"Cable Row",59,12,"",,,,Back,"Back",
2020-02-03 11:15,,"Dumbbell Row",18,12,"",,,,Back,"Back",
2020-02-03 11:15,,"Dumbbell Row",18,12,"",,,,Back,"Back",
2020-02-03 11:15,,"Dumbbell Row",18,12,"",,,,Back,"Back",
2020-02-03 11:15,,"Dumbbell Row",18,12,"",,,,Back,"Back",
2020-02-03 11:15,,"Dumbbell Row",18,12,"",,,,Back,"Back",
2020-02-02 20:03,,"Shoulder Dumbbell Press",18,12,"",,,,Shoulders,"Shoulders",
2020-02-02 20:03,,"Shoulder Dumbbell Press",18,12,"",,,,Shoulders,"Shoulders",
2020-02-02 20:03,,"Shoulder Dumbbell Press",18,12,"",,,,Shoulders,"Shoulders",
2020-02-02 20:03,,"Shoulder Dumbbell Press",18,12,"",,,,Shoulders,"Shoulders",
2020-02-02 20:03,,"Shoulder Dumbbell Press",18,10,"",,,,Shoulders,"Shoulders",
2020-02-02 20:03,,"Dumbbell Lateral Raises",10,12,"",,,,Shoulders,"Shoulders",
2020-02-02 20:03,,"Dumbbell Lateral Raises",10,12,"",,,,Shoulders,"Shoulders",
2020-02-02 20:03,,"Dumbbell Lateral Raises",10,12,"",,,,Shoulders,"Shoulders",
2020-02-02 20:03,,"Dumbbell Lateral Raises",10,12,"",,,,Shoulders,"Shoulders",
2020-02-02 20:03,,"Dumbbell Lateral Raises",10,12,"",,,,Shoulders,"Shoulders",
2020-02-02 20:03,,"Shrugs",20,12,"",,,,Shoulders,"Shoulders",
2020-02-02 20:03,,"Shrugs",20,12,"",,,,Shoulders,"Shoulders",
2020-02-02 20:03,,"Shrugs",50,12,"",,,,Shoulders,"Shoulders",
2020-02-02 20:03,,"Shrugs",20,12,"",,,,Shoulders,"Shoulders",
2020-02-02 20:03,,"Shrugs",20,12,"",,,,Shoulders,"Shoulders",
2020-02-02 20:03,,"Upright Rows Cable",45,12,"",,,,Shoulders,"Shoulders",
2020-02-02 20:03,,"Upright Rows Cable",45,12,"",,,,Shoulders,"Shoulders",
2020-02-02 20:03,,"Upright Rows Cable",45,12,"",,,,Shoulders,"Shoulders",
2020-02-02 20:03,,"Upright Rows Cable",45,12,"",,,,Shoulders,"Shoulders",
2020-02-02 20:03,,"Upright Rows Cable",45,,"",,,,Shoulders,"Shoulders",
2020-02-02 20:03,,"Single Cable Lateral Raise",5.5,12,"",,,,Shoulders,"Shoulders",
2020-02-02 20:03,,"Single Cable Lateral Raise",5.5,12,"",,,,Shoulders,"Shoulders",
2020-02-02 20:03,,"Single Cable Lateral Raise",5.5,12,"",,,,Shoulders,"Shoulders",
2020-02-02 20:03,,"Single Cable Lateral Raise",5.5,,"",,,,Shoulders,"Shoulders",
2020-02-02 20:03,,"Single Cable Lateral Raise",5.5,,"",,,,Shoulders,"Shoulders",
2020-02-01 19:32,,"Bench Press",60,6,"",,,,Chest,"Chest",
2020-02-01 19:32,,"Bench Press",60,6,"",,,,Chest,"Chest",
2020-02-01 19:32,,"Bench Press",60,8,"",,,,Chest,"Chest",
2020-02-01 19:32,,"Bench Press",60,6,"",,,,Chest,"Chest",
2020-02-01 19:32,,"Bench Press",60,6,"",,,,Chest,"Chest",
2020-02-01 19:32,,"Bench Press",40,12,"",,,,Chest,"Chest",
2020-02-01 19:32,,"Bench Press",40,10,"",,,,Chest,"Chest",
2020-02-01 19:32,,"Triceps Cable Pushdown",32,10,"",,,,Triceps,"Chest",
2020-02-01 19:32,,"Triceps Cable Pushdown",18,15,"",,,,Triceps,"Chest",
2020-02-01 19:32,,"Triceps Cable Pushdown",28,6,"",,,,Triceps,"Chest",
2020-02-01 19:32,,"Triceps Cable Pushdown",28,10,"",,,,Triceps,"Chest",
2020-02-01 19:32,,"Triceps Cable Pushdown",28,10,"",,,,Triceps,"Chest",
2020-02-01 19:32,,"Triceps Cable Pushdown",11,10,"",,,,Triceps,"Chest",
2020-02-01 19:32,,"Incline Dumbbell Press",20,12,"",,,,Chest,"Chest",
2020-02-01 19:32,,"Incline Dumbbell Press",20,12,"",,,,Chest,"Chest",
2020-02-01 19:32,,"Incline Dumbbell Press",20,10,"",,,,Chest,"Chest",
2020-02-01 19:32,,"Incline Dumbbell Press",20,12,"",,,,Chest,"Chest",
2020-02-01 19:32,,"Incline Dumbbell Press",20,10,"",,,,Chest,"Chest",
2020-02-01 19:32,,"Cable Crossovers",11,12,"",,,,Chest,"Chest",
2020-02-01 19:32,,"Cable Crossovers",11,12,"",,,,Chest,"Chest",
2020-02-01 19:32,,"Cable Crossovers",11,12,"",,,,Chest,"Chest",
2020-02-01 19:32,,"Cable Crossovers",11,12,"",,,,Chest,"Chest",
2020-02-01 19:32,,"Cable Crossovers",18,10,"",,,,Chest,"Chest",
2020-01-31 18:06,,"Pulldowns",59,12,"",,,,Back,"Back",
2020-01-31 18:06,,"Pulldowns",59,12,"",,,,Back,"Back",
2020-01-31 18:06,,"Pulldowns",59,12,"",,,,Back,"Back",
2020-01-31 18:06,,"Pulldowns",52,12,"",,,,Back,"Back",
2020-01-31 18:06,,"Pulldowns",52,12,"",,,,Back,"Back",
2020-01-31 18:06,,"Cable Row",59,12,"",,,,Back,"Back",
2020-01-31 18:06,,"Cable Row",59,12,"",,,,Back,"Back",
2020-01-31 18:06,,"Cable Row",59,12,"",,,,Back,"Back",
2020-01-31 18:06,,"Cable Row",59,12,"",,,,Back,"Back",
2020-01-31 18:06,,"Cable Row",59,12,"",,,,Back,"Back",
2020-01-31 18:06,,"Bicep Curls",10,12,"",,,,Biceps,"Back",
2020-01-31 18:06,,"Bicep Curls",10,12,"",,,,Biceps,"Back",
2020-01-31 18:06,,"Bicep Curls",10,12,"",,,,Biceps,"Back",
2020-01-31 18:06,,"Bicep Curls",10,10,"",,,,Biceps,"Back",
2020-01-31 18:06,,"Bicep Curls",10,10," ",,,,Biceps,"Back",
2020-01-31 18:06,,"Dumbbell Row",18,12,"",,,,Back,"Back",
2020-01-31 18:06,,"Dumbbell Row",18,12,"",,,,Back,"Back",
2020-01-31 18:06,,"Dumbbell Row",18,12,"",,,,Back,"Back",
2020-01-31 18:06,,"Dumbbell Row",18,12,"",,,,Back,"Back",
2020-01-31 18:06,,"Dumbbell Row",18,,"",,,,Back,"Back",
2020-01-30 16:12,,"Shoulder Dumbbell Press",18,12,"",,,,Shoulders,"Shoulders",
2020-01-30 16:12,,"Shoulder Dumbbell Press",18,8,"",,,,Shoulders,"Shoulders",
2020-01-30 16:12,,"Shoulder Dumbbell Press",18,12,"",,,,Shoulders,"Shoulders",
2020-01-30 16:12,,"Shoulder Dumbbell Press",18,12,"",,,,Shoulders,"Shoulders",
2020-01-30 16:12,,"Shoulder Dumbbell Press",18,11,"",,,,Shoulders,"Shoulders",
2020-01-30 16:12,,"Dumbbell Lateral Raises",9,12,"",,,,Shoulders,"Shoulders",
2020-01-30 16:12,,"Dumbbell Lateral Raises",9,12,"",,,,Shoulders,"Shoulders",
2020-01-30 16:12,,"Dumbbell Lateral Raises",9,12,"",,,,Shoulders,"Shoulders",
2020-01-30 16:12,,"Dumbbell Lateral Raises",9,12,"",,,,Shoulders,"Shoulders",
2020-01-30 16:12,,"Dumbbell Lateral Raises",9,12,"",,,,Shoulders,"Shoulders",
2020-01-30 16:12,,"Shrugs",20,12,"",,,,Shoulders,"Shoulders",
2020-01-30 16:12,,"Shrugs",20,12,"",,,,Shoulders,"Shoulders",
2020-01-30 16:12,,"Shrugs",20,12,"",,,,Shoulders,"Shoulders",
2020-01-30 16:12,,"Shrugs",20,12,"",,,,Shoulders,"Shoulders",
2020-01-30 16:12,,"Shrugs",20,12,"",,,,Shoulders,"Shoulders",
2020-01-30 16:12,,"Upright Rows Cable",45,12,"",,,,Shoulders,"Shoulders",
2020-01-30 16:12,,"Upright Rows Cable",45,12,"",,,,Shoulders,"Shoulders",
2020-01-30 16:12,,"Upright Rows Cable",45,12,"",,,,Shoulders,"Shoulders",
2020-01-30 16:12,,"Upright Rows Cable",45,12,"",,,,Shoulders,"Shoulders",
2020-01-30 16:12,,"Upright Rows Cable",45,12,"",,,,Shoulders,"Shoulders",
2020-01-30 16:12,,"Single Cable Lateral Raise",5.5,12,"",,,,Shoulders,"Shoulders",
2020-01-30 16:12,,"Single Cable Lateral Raise",5.5,12,"",,,,Shoulders,"Shoulders",
2020-01-30 16:12,,"Single Cable Lateral Raise",5.5,12,"",,,,Shoulders,"Shoulders",
2020-01-30 16:12,,"Single Cable Lateral Raise",5.5,12,"",,,,Shoulders,"Shoulders",
2020-01-30 16:12,,"Single Cable Lateral Raise",5.5,12,"",,,,Shoulders,"Shoulders",
2020-01-29 16:53,,"Bench Press",60,8,"",,,,Chest,"Chest",
2020-01-29 16:53,,"Bench Press",60,6,"",,,,Chest,"Chest",
2020-01-29 16:53,,"Bench Press",60,6,"",,,,Chest,"Chest",
2020-01-29 16:53,,"Bench Press",60,6,"",,,,Chest,"Chest",
2020-01-29 16:53,,"Bench Press",60,6,"",,,,Chest,"Chest",
2020-01-29 16:53,,"Triceps Cable Pushdown",25,12,"",,,,Triceps,"Chest",
2020-01-29 16:53,,"Triceps Cable Pushdown",25,10,"",,,,Triceps,"Chest",
2020-01-29 16:53,,"Triceps Cable Pushdown",25,11,"",,,,Triceps,"Chest",
2020-01-29 16:53,,"Triceps Cable Pushdown",25,10,"",,,,Triceps,"Chest",
2020-01-29 16:53,,"Triceps Cable Pushdown",25,10,"",,,,Triceps,"Chest",
2020-01-29 16:53,,"Incline Dumbbell Press",20,12,"",,,,Chest,"Chest",
2020-01-29 16:53,,"Incline Dumbbell Press",20,12,"",,,,Chest,"Chest",
2020-01-29 16:53,,"Incline Dumbbell Press",20,12,"",,,,Chest,"Chest",
2020-01-29 16:53,,"Incline Dumbbell Press",20,12,"",,,,Chest,"Chest",
2020-01-29 16:53,,"Incline Dumbbell Press",20,12,"",,,,Chest,"Chest",
2020-01-29 16:53,,"Cable Crossovers",11,12,"",,,,Chest,"Chest",
2020-01-29 16:53,,"Cable Crossovers",11,12,"",,,,Chest,"Chest",
2020-01-29 16:53,,"Cable Crossovers",11,12,"",,,,Chest,"Chest",
2020-01-29 16:53,,"Cable Crossovers",11,12,"",,,,Chest,"Chest",
2020-01-29 16:53,,"Cable Crossovers",11,12,"",,,,Chest,"Chest",
2020-01-28 16:30,,"Pulldowns",59,12,"",,,,Back,"Back",
2020-01-28 16:30,,"Pulldowns",59,12,"",,,,Back,"Back",
2020-01-28 16:30,,"Pulldowns",59,10,"",,,,Back,"Back",
2020-01-28 16:30,,"Pulldowns",52,12,"",,,,Back,"Back",
2020-01-28 16:30,,"Pulldowns",52,12,"",,,,Back,"Back",
2020-01-28 16:30,,"Cable Row",59,12,"",,,,Back,"Back",
2020-01-28 16:30,,"Cable Row",59,12,"",,,,Back,"Back",
2020-01-28 16:30,,"Cable Row",59,12,"",,,,Back,"Back",
2020-01-28 16:30,,"Cable Row",59,12,"",,,,Back,"Back",
2020-01-28 16:30,,"Cable Row",59,12,"",,,,Back,"Back",
2020-01-28 16:30,,"Bicep Curls",12.5,12,"Machine",,,,Biceps,"Back",
2020-01-28 16:30,,"Bicep Curls",12.5,12,"Machine",,,,Biceps,"Back",
2020-01-28 16:30,,"Bicep Curls",10,12,"Machine",,,,Biceps,"Back",
2020-01-28 16:30,,"Bicep Curls",10,12,"Machine",,,,Biceps,"Back",
2020-01-28 16:30,,"Bicep Curls",12.5,12,"Machine",,,,Biceps,"Back",
2020-01-28 16:30,,"Dumbbell Row",18,12,"",,,,Back,"Back",
2020-01-28 16:30,,"Dumbbell Row",18,12,"",,,,Back,"Back",
2020-01-28 16:30,,"Dumbbell Row",18,12,"",,,,Back,"Back",
2020-01-28 16:30,,"Dumbbell Row",18,12,"",,,,Back,"Back",
2020-01-28 16:30,,"Dumbbell Row",18,12,"",,,,Back,"Back",
2020-01-27 20:17,,"Shoulder Dumbbell Press",18,12,"",,,,Shoulders,"Shoulders",
2020-01-27 20:17,,"Shoulder Dumbbell Press",18,12,"",,,,Shoulders,"Shoulders",
2020-01-27 20:17,,"Shoulder Dumbbell Press",18,12,"",,,,Shoulders,"Shoulders",
2020-01-27 20:17,,"Shoulder Dumbbell Press",18,8,"",,,,Shoulders,"Shoulders",
2020-01-27 20:17,,"Shoulder Dumbbell Press",18,10,"",,,,Shoulders,"Shoulders",
2020-01-27 20:17,,"Dumbbell Lateral Raises",9,12,"",,,,Shoulders,"Shoulders",
2020-01-27 20:17,,"Dumbbell Lateral Raises",9,12,"",,,,Shoulders,"Shoulders",
2020-01-27 20:17,,"Dumbbell Lateral Raises",9,12,"",,,,Shoulders,"Shoulders",
2020-01-27 20:17,,"Dumbbell Lateral Raises",9,12,"",,,,Shoulders,"Shoulders",
2020-01-27 20:17,,"Dumbbell Lateral Raises",9,12,"",,,,Shoulders,"Shoulders",
2020-01-27 20:17,,"Shrugs",20,12,"",,,,Shoulders,"Shoulders",
2020-01-27 20:17,,"Shrugs",20,12,"",,,,Shoulders,"Shoulders",
2020-01-27 20:17,,"Shrugs",20,12,"",,,,Shoulders,"Shoulders",
2020-01-27 20:17,,"Shrugs",20,12,"",,,,Shoulders,"Shoulders",
2020-01-27 20:17,,"Shrugs",20,12,"",,,,Shoulders,"Shoulders",
2020-01-27 20:17,,"Upright Rows Cable",38,12,"",,,,Shoulders,"Shoulders",
2020-01-27 20:17,,"Upright Rows Cable",38,12,"",,,,Shoulders,"Shoulders",
2020-01-27 20:17,,"Upright Rows Cable",38,12,"",,,,Shoulders,"Shoulders",
2020-01-27 20:17,,"Upright Rows Cable",38,12,"",,,,Shoulders,"Shoulders",
2020-01-27 20:17,,"Upright Rows Cable",38,12,"",,,,Shoulders,"Shoulders",
2020-01-27 20:17,,"Single Cable Lateral Raise",5.5,12,"",,,,Shoulders,"Shoulders",
2020-01-27 20:17,,"Single Cable Lateral Raise",5.5,12,"",,,,Shoulders,"Shoulders",
2020-01-27 20:17,,"Single Cable Lateral Raise",5.5,12,"",,,,Shoulders,"Shoulders",
2020-01-27 20:17,,"Single Cable Lateral Raise",5.5,12,"",,,,Shoulders,"Shoulders",
2020-01-27 20:17,,"Single Cable Lateral Raise",5.5,12,"",,,,Shoulders,"Shoulders",
2020-01-26 08:04,,"Bench Press",60,7,"",,,,Chest,"Chest",
2020-01-26 08:04,,"Bench Press",60,6,"",,,,Chest,"Chest",
2020-01-26 08:04,,"Bench Press",60,6,"",,,,Chest,"Chest",
2020-01-26 08:04,,"Bench Press",60,6,"",,,,Chest,"Chest",
2020-01-26 08:04,,"Bench Press",60,5,"",,,,Chest,"Chest",
2020-01-26 08:04,,"Cable Crossovers",11,12,"",,,,Chest,"Chest",
2020-01-26 08:04,,"Cable Crossovers",11,12,"",,,,Chest,"Chest",
2020-01-26 08:04,,"Cable Crossovers",11,12,"",,,,Chest,"Chest",
2020-01-26 08:04,,"Cable Crossovers",11,12,"",,,,Chest,"Chest",
2020-01-26 08:04,,"Cable Crossovers",11,12,"",,,,Chest,"Chest",
2020-01-26 08:04,,"Triceps Cable Pushdown",25,12,"",,,,Triceps,"Chest",
2020-01-26 08:04,,"Triceps Cable Pushdown",25,10,"",,,,Triceps,"Chest",
2020-01-26 08:04,,"Triceps Cable Pushdown",25,10,"",,,,Triceps,"Chest",
